2019-07-10	208067	Commander Isiel	Tornsome	Warrior	164947	03:55	heal	New Horizons	05:31	148393	328737	1221535	98340
2019-07-10	208067	Commander Isiel	Mastifff	Cleric	93898	03:55	tank	New Horizons	05:31	148558	47196	215224	5121
2019-07-10	208067	Commander Isiel	Lucith	Mage	47089	03:55	tank	New Horizons	05:31	148338	23855	60975	9400
2019-07-10	208067	Vindicator MK1	Shadowstorm	Rogue	1920783	01:27	dps	New Horizons	05:31	148238	2383	11824	0
2019-07-10	208067	Vindicator MK1	Doidare	Rogue	1734226	01:27	dps	New Horizons	05:31	148201	2304	11220	0
2019-07-10	208067	Vindicator MK1	Datenkralle	Primalist	1255974	01:27	dps/support	New Horizons	05:31	148323	470	2823	0
2019-07-10	208067	Vindicator MK1	Zephita	Rogue	1214347	01:27	dps	New Horizons	05:31	148801	2528	11905	0
2019-07-10	208067	Vindicator MK1	Tarfa	Mage	842868	01:27	support	New Horizons	05:31	148395	1062	5455	0
2019-07-10	208067	Vindicator MK1	Erzascarlet	Primalist	663281	01:27	dps/support	New Horizons	05:31	149090	377	2025	0
2019-07-10	208067	Vindicator MK1	Xlython	Cleric	546758	01:27	dps/heal/support	New Horizons	05:31	148622	408693	1040322	631
2019-07-10	208067	Vindicator MK1	Tornsome	Warrior	327399	01:27	heal	New Horizons	05:31	148393	328737	1221535	98340
2019-07-10	208067	Vindicator MK1	Mastifff	Cleric	246887	01:27	tank	New Horizons	05:31	148558	47196	215224	5121
2019-07-10	208067	Vindicator MK1	Lucith	Mage	104311	01:27	tank	New Horizons	05:31	148338	23855	60975	9400
2019-07-10	208079	Titan X	Didiran	Primalist	1834658	02:14	dps	New Horizons	06:19	148760	626	4791	0
2019-07-10	208079	Titan X	Alison	Rogue	1585400	02:14	dps	New Horizons	06:19	148920	942	15336	25
2019-07-10	208079	Titan X	Kennexx	Rogue	1414667	02:14	dps	New Horizons	06:19	817	424	578	1570
2019-07-10	208079	Titan X	Kriegskrabbenkoenig	Rogue	1406999	02:14	dps	New Horizons	06:19	141519	0	168	1567
2019-07-10	208079	Titan X	Xlymal	Primalist	1262994	02:14	dps/support	New Horizons	06:19	144684	679	4714	0
2019-07-10	208079	Titan X	Grit	Rogue	1209100	02:14	dps	New Horizons	06:19	148646	545	15344	342
2019-07-10	208079	Titan X	Mantus	Warrior	949679	02:14	dps	New Horizons	06:19	146422	4256	69187	4683
